state_name,district_name,crop_year,season,crop,area,production
andhra pradesh,kurnool,2001,kharif,onion,9130.0,139853.0
andhra pradesh,kurnool,2001,kharif,other kharif pulses,643.0,86.0
andhra pradesh,kurnool,2001,kharif,ragi,33.0,41.0
andhra pradesh,kurnool,2001,kharif,rice,43617.0,121779.0
andhra pradesh,kurnool,2001,kharif,samai,17.0,6.0
andhra pradesh,kurnool,2001,kharif,sesamum,113.0,19.0
andhra pradesh,kurnool,2001,kharif,small millets,19657.0,14815.0
andhra pradesh,kurnool,2001,kharif,sunflower,133400.0,106830.0
andhra pradesh,kurnool,2001,kharif,urad,6601.0,2383.0
andhra pradesh,kurnool,2001,rabi,arhar/tur,958.0,366.0
andhra pradesh,kurnool,2001,rabi,bajra,184.0,146.0
andhra pradesh,kurnool,2001,rabi,dry chillies,557.0,868.0
andhra pradesh,kurnool,2001,rabi,gram,107059.0,125901.0
andhra pradesh,kurnool,2001,rabi,groundnut,33333.0,67566.0
andhra pradesh,kurnool,2001,rabi,horse-gram,1681.0,909.0
andhra pradesh,kurnool,2001,rabi,jowar,86436.0,131901.0
andhra pradesh,kurnool,2001,rabi,korra,18.0,14.0
andhra pradesh,kurnool,2001,rabi,maize,131.0,848.0
andhra pradesh,kurnool,2001,rabi,moong(green gram),398.0,121.0
andhra pradesh,kurnool,2001,rabi,onion,1474.0,37322.0
andhra pradesh,kurnool,2001,rabi,other  rabi pulses,10.0,6.0
andhra pradesh,kurnool,2001,rabi,rapeseed &mustard,1071.0,427.0
andhra pradesh,kurnool,2001,rabi,rice,38162.0,98534.0
andhra pradesh,kurnool,2001,rabi,safflower,2063.0,759.0
andhra pradesh,kurnool,2001,rabi,sesamum,74.0,36.0
andhra pradesh,kurnool,2001,rabi,small millets,18.0,14.0
andhra pradesh,kurnool,2001,rabi,urad,7536.0,5124.0
andhra pradesh,kurnool,2001,rabi,wheat,1264.0,876.0
andhra pradesh,kurnool,2001,whole year,banana,2704.0,29845.0
andhra pradesh,kurnool,2001,whole year,coconut,110.0,374400.0
andhra pradesh,kurnool,2001,whole year,coriander,25112.0,10271.0
andhra pradesh,kurnool,2001,whole year,sugarcane,48.0,4175.0
andhra pradesh,kurnool,2001,whole year,sweet potato,16.0,212.0
andhra pradesh,kurnool,2001,whole year,tobacco,13217.0,13309.0
andhra pradesh,kurnool,2001,whole year,turmeric,878.0,4338.0
andhra pradesh,kurnool,2002,kharif,arhar/tur,31397.0,13187.0
andhra pradesh,kurnool,2002,kharif,bajra,10352.0,6863.0
andhra pradesh,kurnool,2002,kharif,castor seed,4756.0,966.0
andhra pradesh,kurnool,2002,kharif,cotton(lint),55276.0,49748.0
andhra pradesh,kurnool,2002,kharif,dry chillies,10201.0,13598.0
andhra pradesh,kurnool,2002,kharif,groundnut,167944.0,96568.0
andhra pradesh,kurnool,2002,kharif,horse-gram,2.0,1.0
andhra pradesh,kurnool,2002,kharif,jowar,2112.0,2063.0
andhra pradesh,kurnool,2002,kharif,korra,14000.0,9000.0
andhra pradesh,kurnool,2002,kharif,maize,1966.0,1905.0
andhra pradesh,kurnool,2002,kharif,mesta,86.0,650.0
andhra pradesh,kurnool,2002,kharif,moong(green gram),5716.0,863.0
andhra pradesh,kurnool,2002,kharif,onion,8365.0,104964.0
andhra pradesh,kurnool,2002,kharif,ragi,10.0,16.0
andhra pradesh,kurnool,2002,kharif,rice,47948.0,100499.0
andhra pradesh,kurnool,2002,kharif,sesamum,93.0,9.0
andhra pradesh,kurnool,2002,kharif,small millets,14091.0,8778.0
andhra pradesh,kurnool,2002,kharif,sunflower,192119.0,151230.0
andhra pradesh,kurnool,2002,kharif,urad,3049.0,158.0
andhra pradesh,kurnool,2002,rabi,arhar/tur,622.0,261.0
andhra pradesh,kurnool,2002,rabi,bajra,362.0,240.0
andhra pradesh,kurnool,2002,rabi,dry chillies,792.0,1532.0
andhra pradesh,kurnool,2002,rabi,gram,143953.0,157053.0
andhra pradesh,kurnool,2002,rabi,groundnut,18980.0,26667.0
andhra pradesh,kurnool,2002,rabi,horse-gram,1248.0,462.0
andhra pradesh,kurnool,2002,rabi,jowar,100721.0,135067.0
andhra pradesh,kurnool,2002,rabi,linseed,2.0,1.0
andhra pradesh,kurnool,2002,rabi,maize,631.0,4373.0
andhra pradesh,kurnool,2002,rabi,moong(green gram),486.0,124.0
andhra pradesh,kurnool,2002,rabi,onion,1290.0,25465.0
andhra pradesh,kurnool,2002,rabi,rapeseed &mustard,1085.0,525.0
andhra pradesh,kurnool,2002,rabi,rice,10974.0,24856.0
andhra pradesh,kurnool,2002,rabi,safflower,1642.0,603.0
andhra pradesh,kurnool,2002,rabi,sesamum,154.0,50.0
andhra pradesh,kurnool,2002,rabi,small millets,15.0,9.0
andhra pradesh,kurnool,2002,rabi,urad,7074.0,4096.0
andhra pradesh,kurnool,2002,rabi,wheat,941.0,867.0
andhra pradesh,kurnool,2002,whole year,banana,1862.0,49164.0
andhra pradesh,kurnool,2002,whole year,beans & mutter(vegetable),356.0,1838.0
andhra pradesh,kurnool,2002,whole year,bhindi,6908.0,51451.0
andhra pradesh,kurnool,2002,whole year,bottle gourd,2.0,0.0
andhra pradesh,kurnool,2002,whole year,brinjal,997.0,29822.0
andhra pradesh,kurnool,2002,whole year,cabbage,2.0,0.0
andhra pradesh,kurnool,2002,whole year,citrus fruit,98.0,497.0
andhra pradesh,kurnool,2002,whole year,coconut,100.0,425733.0
andhra pradesh,kurnool,2002,whole year,coriander,17839.0,5584.0
andhra pradesh,kurnool,2002,whole year,cucumber,141.0,0.0
andhra pradesh,kurnool,2002,whole year,mango,3021.0,14250.0
andhra pradesh,kurnool,2002,whole year,orange,769.0,6280.0
andhra pradesh,kurnool,2002,whole year,other fresh fruits,549.0,948.0
andhra pradesh,kurnool,2002,whole year,other vegetables,1481.0,0.0
andhra pradesh,kurnool,2002,whole year,papaya,186.0,24263.0
andhra pradesh,kurnool,2002,whole year,pome fruit,139.0,7213.0
andhra pradesh,kurnool,2002,whole year,potato,1.0,5.0
andhra pradesh,kurnool,2002,whole year,sugarcane,80.0,5906.0
andhra pradesh,kurnool,2002,whole year,sweet potato,17.0,184.0
andhra pradesh,kurnool,2002,whole year,tobacco,7240.0,6830.0
andhra pradesh,kurnool,2002,whole year,tomato,21469.0,142009.0
andhra pradesh,kurnool,2002,whole year,turmeric,878.0,2848.0
andhra pradesh,kurnool,2003,kharif,arhar/tur,33380.0,13552.0
andhra pradesh,kurnool,2003,kharif,bajra,14793.0,17707.0
andhra pradesh,kurnool,2003,kharif,castor seed,11557.0,4831.0
andhra pradesh,kurnool,2003,kharif,cotton(lint),39274.0,42739.0
andhra pradesh,kurnool,2003,kharif,dry chillies,11597.0,25026.0
andhra pradesh,kurnool,2003,kharif,groundnut,172279.0,164182.0
andhra pradesh,kurnool,2003,kharif,horse-gram,8.0,3.0
andhra pradesh,kurnool,2003,kharif,jowar,13685.0,62280.0
andhra pradesh,kurnool,2003,kharif,korra,17008.0,13589.0
andhra pradesh,kurnool,2003,kharif,maize,3534.0,6064.0
andhra pradesh,kurnool,2003,kharif,moong(green gram),11210.0,6098.0
andhra pradesh,kurnool,2003,kharif,onion,9665.0,153461.0
andhra pradesh,kurnool,2003,kharif,other kharif pulses,99.0,26.0
andhra pradesh,kurnool,2003,kharif,ragi,7.0,6.0
andhra pradesh,kurnool,2003,kharif,rice,34618.0,100635.0
andhra pradesh,kurnool,2003,kharif,sesamum,429.0,126.0
andhra pradesh,kurnool,2003,kharif,small millets,16995.0,13579.0
andhra pradesh,kurnool,2003,kharif,sunflower,216637.0,142013.0
andhra pradesh,kurnool,2003,kharif,urad,1586.0,977.0
andhra pradesh,kurnool,2003,rabi,arhar/tur,197.0,80.0
andhra pradesh,kurnool,2003,rabi,bajra,236.0,282.0
andhra pradesh,kurnool,2003,rabi,dry chillies,932.0,1947.0
andhra pradesh,kurnool,2003,rabi,gram,139705.0,110507.0
andhra pradesh,kurnool,2003,rabi,groundnut,17180.0,31628.0
andhra pradesh,kurnool,2003,rabi,horse-gram,1143.0,618.0
andhra pradesh,kurnool,2003,rabi,jowar,104115.0,139618.0
andhra pradesh,kurnool,2003,rabi,linseed,1.0,0.0
andhra pradesh,kurnool,2003,rabi,maize,1490.0,8344.0
andhra pradesh,kurnool,2003,rabi,moong(green gram),77.0,26.0
andhra pradesh,kurnool,2003,rabi,onion,1184.0,26927.0
andhra pradesh,kurnool,2003,rabi,other  rabi pulses,26.0,5.0
andhra pradesh,kurnool,2003,rabi,other oilseeds,13.0,729.0
andhra pradesh,kurnool,2003,rabi,rapeseed &mustard,145.0,48.0
andhra pradesh,kurnool,2003,rabi,rice,4966.0,11377.0
andhra pradesh,kurnool,2003,rabi,safflower,2420.0,813.0
andhra pradesh,kurnool,2003,rabi,sesamum,78.0,14.0
andhra pradesh,kurnool,2003,rabi,small millets,13.0,10.0
andhra pradesh,kurnool,2003,rabi,urad,951.0,368.0
andhra pradesh,kurnool,2003,rabi,wheat,694.0,206.0
andhra pradesh,kurnool,2003,whole year,banana,2960.0,23820.0
andhra pradesh,kurnool,2003,whole year,beans & mutter(vegetable),686.0,3441.0
andhra pradesh,kurnool,2003,whole year,bhindi,5506.0,47726.0
andhra pradesh,kurnool,2003,whole year,bottle gourd,36.0,0.0
andhra pradesh,kurnool,2003,whole year,brinjal,1495.0,27359.0
andhra pradesh,kurnool,2003,whole year,cabbage,11.0,0.0
andhra pradesh,kurnool,2003,whole year,citrus fruit,114.0,1918.0
andhra pradesh,kurnool,2003,whole year,coconut,86.0,342720.0
andhra pradesh,kurnool,2003,whole year,coriander,15401.0,4913.0
andhra pradesh,kurnool,2003,whole year,cucumber,399.0,0.0
andhra pradesh,kurnool,2003,whole year,grapes,4.0,69.0
andhra pradesh,kurnool,2003,whole year,mango,4174.0,61878.0
andhra pradesh,kurnool,2003,whole year,orange,910.0,15208.0
andhra pradesh,kurnool,2003,whole year,other fresh fruits,581.0,1280.0
andhra pradesh,kurnool,2003,whole year,other vegetables,2392.0,0.0
andhra pradesh,kurnool,2003,whole year,papaya,187.0,16981.0
andhra pradesh,kurnool,2003,whole year,pome fruit,148.0,8420.0
andhra pradesh,kurnool,2003,whole year,sugarcane,435.0,31537.0
andhra pradesh,kurnool,2003,whole year,sweet potato,15.0,108.0
andhra pradesh,kurnool,2003,whole year,tobacco,13777.0,17318.0
andhra pradesh,kurnool,2003,whole year,tomato,19358.0,293269.0
andhra pradesh,kurnool,2003,whole year,turmeric,691.0,4806.0
andhra pradesh,kurnool,2004,kharif,arhar/tur,33205.0,14643.0
andhra pradesh,kurnool,2004,kharif,bajra,10376.0,9598.0
andhra pradesh,kurnool,2004,kharif,castor seed,10144.0,5931.0
andhra pradesh,kurnool,2004,kharif,cotton(lint),74578.0,64488.0
andhra pradesh,kurnool,2004,kharif,dry chillies,16951.0,33088.0
andhra pradesh,kurnool,2004,kharif,groundnut,181856.0,170035.0
andhra pradesh,kurnool,2004,kharif,jowar,16448.0,64871.0
andhra pradesh,kurnool,2004,kharif,maize,7241.0,20782.0
andhra pradesh,kurnool,2004,kharif,moong(green gram),5551.0,2065.0
andhra pradesh,kurnool,2004,kharif,onion,13121.0,234367.0
andhra pradesh,kurnool,2004,kharif,other kharif pulses,103.0,17.0
andhra pradesh,kurnool,2004,kharif,ragi,16.0,22.0
andhra pradesh,kurnool,2004,kharif,rice,61465.0,210702.0
andhra pradesh,kurnool,2004,kharif,sesamum,199.0,19.0
andhra pradesh,kurnool,2004,kharif,small millets,14814.0,9437.0
andhra pradesh,kurnool,2004,kharif,sunflower,201629.0,106527.0
andhra pradesh,kurnool,2004,kharif,urad,1017.0,490.0
andhra pradesh,kurnool,2004,rabi,arhar/tur,318.0,140.0
andhra pradesh,kurnool,2004,rabi,bajra,760.0,703.0
andhra pradesh,kurnool,2004,rabi,dry chillies,468.0,2275.0
andhra pradesh,kurnool,2004,rabi,gram,110677.0,120527.0
andhra pradesh,kurnool,2004,rabi,groundnut,19367.0,36933.0
andhra pradesh,kurnool,2004,rabi,horse-gram,981.0,130.0
andhra pradesh,kurnool,2004,rabi,jowar,86637.0,139745.0
andhra pradesh,kurnool,2004,rabi,linseed,6.0,1.0
andhra pradesh,kurnool,2004,rabi,maize,769.0,5559.0
andhra pradesh,kurnool,2004,rabi,moong(green gram),258.0,84.0
andhra pradesh,kurnool,2004,rabi,onion,953.0,17928.0
andhra pradesh,kurnool,2004,rabi,other  rabi pulses,37.0,8.0
andhra pradesh,kurnool,2004,rabi,rapeseed &mustard,1557.0,750.0
andhra pradesh,kurnool,2004,rabi,rice,12058.0,37549.0
andhra pradesh,kurnool,2004,rabi,safflower,1070.0,260.0
andhra pradesh,kurnool,2004,rabi,sesamum,114.0,74.0
andhra pradesh,kurnool,2004,rabi,small millets,11.0,7.0
andhra pradesh,kurnool,2004,rabi,sunflower,120469.0,68788.0
andhra pradesh,kurnool,2004,rabi,urad,2158.0,1368.0
andhra pradesh,kurnool,2004,rabi,wheat,393.0,88.0
andhra pradesh,kurnool,2004,whole year,banana,1302.0,37774.0
andhra pradesh,kurnool,2004,whole year,coconut,64.0,486530.0
andhra pradesh,kurnool,2004,whole year,coriander,9147.0,2451.0
andhra pradesh,kurnool,2004,whole year,potato,142.0,1406.0
andhra pradesh,kurnool,2004,whole year,sugarcane,393.0,34395.0
andhra pradesh,kurnool,2004,whole year,sweet potato,26.0,53.0
andhra pradesh,kurnool,2004,whole year,tobacco,12981.0,14110.0
andhra pradesh,kurnool,2004,whole year,turmeric,1568.0,14151.0
andhra pradesh,kurnool,2005,kharif,arhar/tur,35437.0,25869.0
andhra pradesh,kurnool,2005,kharif,bajra,10949.0,13391.0
andhra pradesh,kurnool,2005,kharif,castor seed,21372.0,15623.0
andhra pradesh,kurnool,2005,kharif,cotton(lint),24333.0,22615.0
andhra pradesh,kurnool,2005,kharif,dry chillies,8426.0,13659.0
andhra pradesh,kurnool,2005,kharif,groundnut,224525.0,243610.0
andhra pradesh,kurnool,2005,kharif,horse-gram,25.0,10.0
andhra pradesh,kurnool,2005,kharif,jowar,20905.0,87801.0
andhra pradesh,kurnool,2005,kharif,maize,8188.0,51380.0
andhra pradesh,kurnool,2005,kharif,moong(green gram),4816.0,3337.0
andhra pradesh,kurnool,2005,kharif,onion,12216.0,254752.0
andhra pradesh,kurnool,2005,kharif,other kharif pulses,54.0,12.0
andhra pradesh,kurnool,2005,kharif,ragi,7.0,10.0
andhra pradesh,kurnool,2005,kharif,rice,88555.0,292586.0
andhra pradesh,kurnool,2005,kharif,sesamum,162.0,27.0
andhra pradesh,kurnool,2005,kharif,small millets,14285.0,12742.0
andhra pradesh,kurnool,2005,kharif,soyabean,994.0,548.0
andhra pradesh,kurnool,2005,kharif,urad,1304.0,449.0
andhra pradesh,kurnool,2005,rabi,bajra,1241.0,1518.0
andhra pradesh,kurnool,2005,rabi,dry chillies,414.0,1528.0
andhra pradesh,kurnool,2005,rabi,gram,138260.0,226885.0
andhra pradesh,kurnool,2005,rabi,groundnut,26985.0,53997.0
andhra pradesh,kurnool,2005,rabi,horse-gram,1406.0,531.0
andhra pradesh,kurnool,2005,rabi,jowar,73299.0,140514.0
andhra pradesh,kurnool,2005,rabi,linseed,6.0,2.0
andhra pradesh,kurnool,2005,rabi,maize,929.0,6941.0
andhra pradesh,kurnool,2005,rabi,moong(green gram),105.0,32.0
andhra pradesh,kurnool,2005,rabi,onion,2559.0,60664.0
andhra pradesh,kurnool,2005,rabi,other  rabi pulses,73.0,22.0
andhra pradesh,kurnool,2005,rabi,ragi,6.0,10.0
andhra pradesh,kurnool,2005,rabi,rapeseed &mustard,4488.0,2482.0
andhra pradesh,kurnool,2005,rabi,rice,20079.0,65980.0
andhra pradesh,kurnool,2005,rabi,safflower,1373.0,487.0
andhra pradesh,kurnool,2005,rabi,sesamum,117.0,79.0
andhra pradesh,kurnool,2005,rabi,small millets,3.0,3.0
andhra pradesh,kurnool,2005,rabi,urad,670.0,421.0
andhra pradesh,kurnool,2005,rabi,wheat,711.0,418.0
andhra pradesh,kurnool,2005,whole year,banana,1234.0,28942.0
andhra pradesh,kurnool,2005,whole year,coconut,60.0,227136.0
andhra pradesh,kurnool,2005,whole year,coriander,6514.0,2736.0
andhra pradesh,kurnool,2005,whole year,sugarcane,1817.0,175635.0
andhra pradesh,kurnool,2005,whole year,sunflower,180697.0,106120.0
andhra pradesh,kurnool,2005,whole year,sweet potato,8.0,42.0
andhra pradesh,kurnool,2005,whole year,tobacco,13857.0,14927.0
andhra pradesh,kurnool,2005,whole year,turmeric,978.0,7409.0
andhra pradesh,kurnool,2006,kharif,arhar/tur,32801.0,9742.0
andhra pradesh,kurnool,2006,kharif,bajra,8784.0,7993.0
andhra pradesh,kurnool,2006,kharif,castor seed,10468.0,5255.0
andhra pradesh,kurnool,2006,kharif,cotton(lint),17223.0,22896.0
andhra pradesh,kurnool,2006,kharif,dry chillies,11290.0,29196.0
andhra pradesh,kurnool,2006,kharif,groundnut,186459.0,114113.0
andhra pradesh,kurnool,2006,kharif,jowar,4905.0,9839.0
andhra pradesh,kurnool,2006,kharif,maize,11988.0,40028.0
andhra pradesh,kurnool,2006,kharif,mesta,160.0,1405.0
andhra pradesh,kurnool,2006,kharif,moong(green gram),3945.0,489.0
andhra pradesh,kurnool,2006,kharif,onion,11174.0,203065.0
andhra pradesh,kurnool,2006,kharif,other kharif pulses,3.0,1.0
andhra pradesh,kurnool,2006,kharif,ragi,1.0,1.0
andhra pradesh,kurnool,2006,kharif,rice,80692.0,270238.0
andhra pradesh,kurnool,2006,kharif,sesamum,198.0,51.0
andhra pradesh,kurnool,2006,kharif,small millets,7615.0,5056.0
andhra pradesh,kurnool,2006,kharif,soyabean,519.0,529.0
andhra pradesh,kurnool,2006,kharif,urad,2849.0,1091.0
andhra pradesh,kurnool,2006,rabi,arhar/tur,202.0,60.0
andhra pradesh,kurnool,2006,rabi,bajra,681.0,620.0
andhra pradesh,kurnool,2006,rabi,dry chillies,461.0,1720.0
andhra pradesh,kurnool,2006,rabi,gram,217586.0,207142.0
andhra pradesh,kurnool,2006,rabi,groundnut,24156.0,45051.0
andhra pradesh,kurnool,2006,rabi,horse-gram,1474.0,731.0
andhra pradesh,kurnool,2006,rabi,jowar,68331.0,102838.0
andhra pradesh,kurnool,2006,rabi,maize,1731.0,13116.0
andhra pradesh,kurnool,2006,rabi,moong(green gram),434.0,162.0
andhra pradesh,kurnool,2006,rabi,onion,1321.0,29893.0
andhra pradesh,kurnool,2006,rabi,other  rabi pulses,65.0,31.0
andhra pradesh,kurnool,2006,rabi,rapeseed &mustard,4622.0,2727.0
andhra pradesh,kurnool,2006,rabi,rice,12475.0,36764.0
andhra pradesh,kurnool,2006,rabi,safflower,708.0,280.0
andhra pradesh,kurnool,2006,rabi,sesamum,659.0,373.0
andhra pradesh,kurnool,2006,rabi,small millets,61.0,41.0
andhra pradesh,kurnool,2006,rabi,urad,3323.0,2599.0
andhra pradesh,kurnool,2006,rabi,wheat,670.0,176.0
andhra pradesh,kurnool,2006,whole year,banana,2128.0,45722.0
andhra pradesh,kurnool,2006,whole year,coconut,52.0,421974.0
andhra pradesh,kurnool,2006,whole year,coriander,6517.0,2020.0
andhra pradesh,kurnool,2006,whole year,dry ginger,1.0,3.0
andhra pradesh,kurnool,2006,whole year,sugarcane,2246.0,210675.0
andhra pradesh,kurnool,2006,whole year,sunflower,174126.0,112494.0
andhra pradesh,kurnool,2006,whole year,sweet potato,6.0,33.0
andhra pradesh,kurnool,2006,whole year,tobacco,8155.0,9251.0
andhra pradesh,kurnool,2006,whole year,turmeric,1183.0,9277.0
andhra pradesh,kurnool,2007,kharif,arhar/tur,34000.0,22000.0
andhra pradesh,kurnool,2007,kharif,bajra,10000.0,11000.0
andhra pradesh,kurnool,2007,kharif,castor seed,14000.0,10000.0
andhra pradesh,kurnool,2007,kharif,cotton(lint),29000.0,48000.0
andhra pradesh,kurnool,2007,kharif,dry chillies,13000.0,42000.0
andhra pradesh,kurnool,2007,kharif,groundnut,206000.0,259000.0
andhra pradesh,kurnool,2007,kharif,jowar,5000.0,17000.0
andhra pradesh,kurnool,2007,kharif,maize,18000.0,104000.0
andhra pradesh,kurnool,2007,kharif,moong(green gram),9000.0,6000.0
andhra pradesh,kurnool,2007,kharif,onion,14000.0,248000.0
andhra pradesh,kurnool,2007,kharif,rice,90000.0,332000.0
andhra pradesh,kurnool,2007,kharif,small millets,9000.0,9000.0
andhra pradesh,kurnool,2007,kharif,sunflower,72000.0,44000.0
andhra pradesh,kurnool,2007,kharif,urad,8000.0,5000.0
andhra pradesh,kurnool,2007,rabi,dry chillies,1000.0,2000.0
andhra pradesh,kurnool,2007,rabi,gram,236000.0,412000.0
andhra pradesh,kurnool,2007,rabi,groundnut,31000.0,74000.0
andhra pradesh,kurnool,2007,rabi,horse-gram,1000.0,1000.0
andhra pradesh,kurnool,2007,rabi,jowar,63000.0,135000.0
andhra pradesh,kurnool,2007,rabi,maize,2000.0,16000.0
andhra pradesh,kurnool,2007,rabi,onion,2000.0,37000.0
andhra pradesh,kurnool,2007,rabi,rice,19000.0,51000.0
andhra pradesh,kurnool,2007,rabi,sunflower,85000.0,90000.0
andhra pradesh,kurnool,2007,rabi,urad,2000.0,1000.0
andhra pradesh,kurnool,2007,whole year,sugarcane,2000.0,143000.0
andhra pradesh,kurnool,2007,whole year,tobacco,7000.0,10000.0
andhra pradesh,kurnool,2008,kharif,arhar/tur,30259.0,10470.0
andhra pradesh,kurnool,2008,kharif,bajra,7864.0,8540.0
andhra pradesh,kurnool,2008,kharif,castor seed,15055.0,11337.0
andhra pradesh,kurnool,2008,kharif,cotton(lint),23397.0,42803.0
andhra pradesh,kurnool,2008,kharif,dry chillies,13742.0,33407.0
andhra pradesh,kurnool,2008,kharif,groundnut,223958.0,126984.0
andhra pradesh,kurnool,2008,kharif,jowar,10834.0,32329.0
andhra pradesh,kurnool,2008,kharif,maize,17806.0,90454.0
andhra pradesh,kurnool,2008,kharif,mesta,2.0,16.0
andhra pradesh,kurnool,2008,kharif,moong(green gram),926.0,361.0
andhra pradesh,kurnool,2008,kharif,onion,16549.0,294241.0
andhra pradesh,kurnool,2008,kharif,rice,84066.0,279856.0
andhra pradesh,kurnool,2008,kharif,sesamum,107.0,21.0
andhra pradesh,kurnool,2008,kharif,small millets,7232.0,5655.0
andhra pradesh,kurnool,2008,kharif,soyabean,89.0,121.0
andhra pradesh,kurnool,2008,kharif,urad,1133.0,411.0
andhra pradesh,kurnool,2008,rabi,arhar/tur,162.0,56.0
andhra pradesh,kurnool,2008,rabi,bajra,368.0,400.0
andhra pradesh,kurnool,2008,rabi,dry chillies,343.0,707.0
andhra pradesh,kurnool,2008,rabi,gram,224086.0,327390.0
andhra pradesh,kurnool,2008,rabi,groundnut,22185.0,49162.0
andhra pradesh,kurnool,2008,rabi,horse-gram,1128.0,749.0
andhra pradesh,kurnool,2008,rabi,jowar,55426.0,134186.0
andhra pradesh,kurnool,2008,rabi,maize,3512.0,31011.0
andhra pradesh,kurnool,2008,rabi,moong(green gram),63.0,21.0
andhra pradesh,kurnool,2008,rabi,onion,1674.0,41274.0
andhra pradesh,kurnool,2008,rabi,rapeseed &mustard,4591.0,3012.0
andhra pradesh,kurnool,2008,rabi,rice,27383.0,97073.0
andhra pradesh,kurnool,2008,rabi,safflower,380.0,147.0
andhra pradesh,kurnool,2008,rabi,sesamum,332.0,144.0
andhra pradesh,kurnool,2008,rabi,small millets,113.0,88.0
andhra pradesh,kurnool,2008,rabi,urad,988.0,662.0
andhra pradesh,kurnool,2008,rabi,wheat,747.0,405.0
andhra pradesh,kurnool,2008,whole year,banana,2227.0,59036.0
andhra pradesh,kurnool,2008,whole year,coconut,71.0,646668.0
andhra pradesh,kurnool,2008,whole year,coriander,6452.0,4445.0
andhra pradesh,kurnool,2008,whole year,potato,15.0,135.0
andhra pradesh,kurnool,2008,whole year,sugarcane,1055.0,94785.0
andhra pradesh,kurnool,2008,whole year,sunflower,144534.0,113086.0
andhra pradesh,kurnool,2008,whole year,sweet potato,7.0,40.0
andhra pradesh,kurnool,2008,whole year,tobacco,11614.0,18513.0
andhra pradesh,kurnool,2008,whole year,turmeric,941.0,9495.0
andhra pradesh,kurnool,2009,kharif,arhar/tur,30703.0,15720.0
